branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
8, 12, 18.0516, 7.48814, 25.539740000000002, 2.80545, 1.1242, 3.92965, 0.9692030833333334, 5.0619, 2.0602175000000003
8, 13, 17.9593, 7.42979, 25.38909, 2.83362, 1.20704, 4.04066, 0.9707586923076923, 5.0785325, 2.1357637499999997
8, 14, 17.8213, 7.38406, 25.20536, 2.81775, 1.18319, 4.00094, 0.9783470714285715, 5.0454125, 2.1061975
8, 15, 17.7634, 7.30315, 25.06655, 2.91341, 1.21281, 4.12622, 0.9746830000000001, 5.1338349999999995, 2.12570375
8, 16, 17.5342, 7.23577, 24.769969999999997, 2.76124, 1.17663, 3.93787, 0.9765318125, 4.953015, 2.08110125

9, 1, 20.2359, 8.09392, 28.32982, 2.5597, 0.61718, 3.1768799999999997, 1.0, 5.0891874999999995, 1.62892
9, 2, 19.1182, 7.71061, 26.82881, 2.13725, 0.68879, 2.82604, 0.99732, 4.527025, 1.65261625
9, 3, 18.7903, 7.60368, 26.39398, 3.28324, 1.1713, 4.45454, 0.9882636666666667, 5.6320274999999995, 2.12176
9, 4, 18.6456, 7.56508, 26.210680000000004, 2.77781, 1.04839, 3.8262, 0.97956475, 5.108510000000001, 1.994025
9, 5, 18.5643, 7.49086, 26.05516, 2.99388, 1.1177, 4.11158, 0.9699434, 5.314417499999999, 2.0540575
9, 6, 18.3158, 7.50463, 25.820429999999998, 2.71934, 1.02398, 3.7433199999999998, 0.969055, 5.008815, 1.9620587499999997
9, 7, 18.293, 7.40389, 25.69689, 2.87405, 1.09614, 3.9701899999999997, 0.9688754285714286, 5.1606749999999995, 2.0216262499999997
9, 8, 18.0479, 7.34695, 25.394849999999998, 2.65511, 1.03069, 3.6858000000000004, 0.970748875, 4.9110975, 1.94905875
9, 9, 17.9396, 7.29928, 25.238879999999998, 2.85899, 1.19769, 4.05668, 0.9676800000000001, 5.10144, 2.1101
9, 10, 17.5781, 7.15909, 24.73719, 2.85586, 1.1167, 3.9725599999999996, 0.9633767000000001, 5.0531225, 2.01158625
9, 11, 17.5728, 7.14678, 24.71958, 2.99067, 1.1413, 4.13197, 0.9619624545454546, 5.18727, 2.0346475
9, 12, 17.3656, 7.133, 24.4986, 2.8937, 1.12597, 4.01967, 0.9701667500000001, 5.0644, 2.017595
9, 13, 17.2367, 7.09446, 24.331159999999997, 2.95965, 1.20741, 4.16706, 0.9710013076923077, 5.1142375, 2.0942175
9, 14, 17.1297, 7.0357, 24.165399999999998, 2.95972, 1.18478, 4.1445, 0.9782803571428572, 5.1009325, 2.0642424999999998
9, 15, 17.014, 6.96789, 23.98189, 3.03026, 1.21248, 4.24274, 0.9746882, 5.15701, 2.08346625
9, 16, 16.78, 6.89935, 23.67935, 2.89944, 1.17594, 4.07538, 0.976787125, 4.99694, 2.03835875

10, 1, 19.8592, 7.78203, 27.64123, 2.61587, 0.616681, 3.232551, 1.0, 5.09827, 1.5894347500000001
10, 2, 18.9872, 7.46077, 26.44797, 2.12624, 0.678793, 2.805033, 0.9972345, 4.49964, 1.61138925
10, 3, 18.8439, 7.45106, 26.294960000000003, 3.23218, 1.16969, 4.40187, 0.9881046666666666, 5.5876675, 2.1010725
10, 4, 18.7212, 7.39587, 26.11707, 2.72738, 1.03834, 3.76572, 0.97872825, 5.06753, 1.96282375
10, 5, 18.5982, 7.32666, 25.92486, 2.97907, 1.1187, 4.097770000000001, 0.970321, 5.303845, 2.0345325
10, 6, 18.196, 7.27564, 25.47164, 2.75976, 1.02156, 3.78132, 0.9696498333333333, 5.03426, 1.931015
10, 7, 18.0385, 7.15402, 25.19252, 2.95967, 1.09377, 4.05344, 0.9692395714285714, 5.2144825, 1.9880225
10, 8, 17.7368, 7.08924, 24.82604, 2.75066, 1.04251, 3.79317, 0.969355125, 4.96776, 1.928665
10, 9, 17.5906, 7.02069, 24.611289999999997, 2.98315, 1.19403, 4.17718, 0.9683777777777779, 5.1819749999999996, 2.07161625
10, 10, 17.2343, 6.8759, 24.1102, 3.01354, 1.11127, 4.12481, 0.9637553999999999, 5.1678275, 1.9707575
10, 11, 17.2145, 6.87531, 24.08981, 3.10235, 1.13744, 4.23979, 0.962434, 5.2541625, 1.99685375
10, 12, 17.0484, 6.8312, 23.8796, 3.0019, 1.12722, 4.12912, 0.9702894999999999, 5.13295, 1.9811200000000002
10, 13, 16.9845, 6.82386, 23.80836, 3.02992, 1.20639, 4.2363100000000005, 0.9717468461538462, 5.1529825, 2.0593725000000003
10, 14, 16.8758, 6.7369, 23.612700000000004, 3.04406, 1.18238, 4.22644, 0.9779210714285714, 5.153535, 2.0244925
10, 15, 16.8366, 6.73703, 23.57363, 3.09283, 1.20353, 4.29636, 0.9739724, 5.197405, 2.04565875
10, 16, 16.6155, 6.67752, 23.293020000000002, 2.94092, 1.17844, 4.11936, 0.977087375, 5.0178575, 2.01313

11, 1, 19.6747, 7.40337, 27.07807, 2.62497, 0.618951, 3.243921, 1.0, 5.0843074999999995, 1.54437225
11, 2, 19.1388, 7.24567, 26.38447, 2.10315, 0.679166, 2.782316, 0.997253, 4.4955, 1.58487475
11, 3, 18.8255, 7.11582, 25.94132, 3.24439, 1.17482, 4.41921, 0.9885646666666666, 5.5975775, 2.0642975
11, 4, 18.3403, 6.9703, 25.3106, 2.84615, 1.04235, 3.8885000000000005, 0.97910775, 5.1386875, 1.9136375
11, 5, 18.0852, 6.85436, 24.93956, 3.1632, 1.1357, 4.2989, 0.9682582, 5.42385, 1.992495
11, 6, 17.6128, 6.77787, 24.39067, 2.93094, 1.03019, 3.96113, 0.9692481666666667, 5.1325400000000005, 1.87742375
11, 7, 17.4604, 6.63861, 24.09901, 3.09522, 1.08812, 4.183339999999999, 0.9691554285714286, 5.27777, 1.91794625
11, 8, 17.2579, 6.62064, 23.87854, 2.87788, 1.04091, 3.9187900000000004, 0.96972325, 5.0351175, 1.86849
11, 9, 17.2468, 6.60792, 23.85472, 3.06387, 1.20874, 4.27261, 0.9687822222222222, 5.219720000000001, 2.0347299999999997
11, 10, 17.1001, 6.58186, 23.68196, 2.99502, 1.11418, 4.1091999999999995, 0.9629929, 5.1325325, 1.9369125
11, 11, 17.2153, 6.55995, 23.77525, 3.05882, 1.13579, 4.19461, 0.961263, 5.2107325, 1.9557837500000002
11, 12, 17.1263, 6.58993, 23.71623, 2.91422, 1.12396, 4.03818, 0.9697611666666667, 5.0550075, 1.9477012500000002
11, 13, 17.1202, 6.63145, 23.75165, 2.93247, 1.20477, 4.13724, 0.971550153846154, 5.072495, 2.03370125
11, 14, 17.1169, 6.53455, 23.65145, 2.90969, 1.19449, 4.1041799999999995, 0.9782796428571429, 5.0493025, 2.01130875
11, 15, 17.0824, 6.55113, 23.63353, 2.95682, 1.20991, 4.16673, 0.9749011333333333, 5.0921199999999995, 2.02880125
11, 16, 16.9232, 6.55416, 23.47736, 2.80094, 1.17226, 3.9732000000000003, 0.9771245625, 4.91634, 1.99153

12, 1, 18.6081, 7.07533, 25.68343, 2.56353, 0.619299, 3.182829, 1.0, 4.8895425, 1.50371525
12, 2, 17.2325, 6.66164, 23.89414, 2.21994, 0.70182, 2.92176, 0.99711, 4.3740025, 1.534525
12, 3, 16.8372, 6.57514, 23.41234, 3.39239, 1.16578, 4.55817, 0.988163, 5.49704, 1.9876725
12, 4, 16.8221, 6.58862, 23.410719999999998, 2.92074, 1.07444, 3.99518, 0.98011175, 5.023502499999999, 1.8980175
12, 5, 16.8247, 6.59068, 23.41538, 3.08267, 1.13953, 4.2222, 0.9675670000000001, 5.185757499999999, 1.963365
12, 6, 16.6445, 6.533, 23.177500000000002, 2.80387, 1.07208, 3.8759499999999996, 0.9694788333333334, 4.8844325, 1.8887049999999999
12, 7, 16.7059, 6.50384, 23.20974, 2.88821, 1.13489, 4.0230999999999995, 0.968515, 4.9764475, 1.94787
12, 8, 16.6119, 6.47011, 23.082009999999997, 2.65337, 1.09766, 3.75103, 0.96840875, 4.7298575, 1.90642375
12, 9, 16.6344, 6.47527, 23.10967, 2.78414, 1.21279, 3.99693, 0.968219, 4.86344, 2.0221987500000003
12, 10, 16.3931, 6.43561, 22.82871, 2.78203, 1.11798, 3.90001, 0.9619865000000001, 4.831167499999999, 1.9224312499999998
12, 11, 16.3536, 6.35384, 22.70744, 2.90143, 1.13777, 4.0392, 0.9605410909090909, 4.9456299999999995, 1.932
12, 12, 16.1501, 6.30009, 22.45019, 2.83614, 1.11557, 3.95171, 0.96836975, 4.8549025, 1.90308125
12, 13, 15.9831, 6.32709, 22.31019, 2.90599, 1.20696, 4.11295, 0.9712608461538461, 4.9038775, 1.99784625
12, 14, 15.9059, 6.22682, 22.13272, 2.87481, 1.20721, 4.08202, 0.9738512142857143, 4.8630475, 1.9855625
12, 15, 15.5805, 6.106, 21.686500000000002, 3.03287, 1.21099, 4.24386, 0.9750824, 4.9804325, 1.97424
12, 16, 15.4343, 6.05301, 21.48731, 2.88287, 1.17503, 4.0579, 0.9785576875, 4.8121575, 1.93165625

13, 1, 18.1531, 6.87152, 25.02462, 2.62751, 0.619161, 3.246671, 1.0, 4.8966475, 1.478101
13, 2, 16.9399, 6.52239, 23.462290000000003, 2.2332, 0.691211, 2.924411, 0.99718, 4.3506875, 1.50650975
13, 3, 16.8106, 6.49086, 23.30146, 3.33592, 1.16663, 4.50255, 0.9882610000000001, 5.437245000000001, 1.9779875
13, 4, 16.8464, 6.54144, 23.387839999999997, 2.8411, 1.06975, 3.91085, 0.98027525, 4.946899999999999, 1.88743
13, 5, 16.7763, 6.49538, 23.27168, 3.00769, 1.13878, 4.14647, 0.9678891999999999, 5.1047275, 1.9507024999999998
13, 6, 16.539, 6.46943, 23.00843, 2.75789, 1.06981, 3.8277, 0.9701933333333334, 4.825265, 1.8784887499999998
