branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
12, 11, 24.1428, 7.00088, 31.143680000000003, 3.71021, 1.34427, 5.05448, 0.9761341818181818, 6.72806, 2.21938
12, 12, 23.9004, 6.90527, 30.80567, 3.4874, 1.30012, 4.78752, 0.9771083333333334, 6.47495, 2.16327875
12, 13, 23.7949, 6.84092, 30.63582, 3.53821, 1.27203, 4.81024, 0.9693760769230769, 6.512572499999999, 2.127145
12, 14, 23.5343, 6.73864, 30.272940000000002, 3.55689, 1.26844, 4.82533, 0.9750813571428572, 6.4986775, 2.11077
12, 15, 23.591, 6.78265, 30.37365, 3.6537, 1.30009, 4.95379, 0.9762809333333333, 6.602575, 2.14792125
12, 16, 23.3041, 6.6888, 29.9929, 3.57466, 1.26994, 4.8446, 0.97921675, 6.4876725, 2.10604

13, 1, 26.7833, 7.67874, 34.46204, 2.7037, 0.620023, 3.323723, 1.0, 6.0516125, 1.5798655
13, 2, 25.383, 7.30485, 32.68785, 2.98868, 0.862291, 3.850971, 0.993652, 6.161555, 1.7753972500000001
13, 3, 25.2217, 7.26015, 32.48185, 3.86787, 1.19259, 5.06046, 0.985715, 7.0205825, 2.10010875
13, 4, 25.0898, 7.20734, 32.29714, 3.38507, 1.12971, 4.51478, 0.9784775, 6.521295, 2.0306275
13, 5, 25.1951, 7.24051, 32.43561, 3.75613, 1.26552, 5.02165, 0.9767020000000001, 6.9055175, 2.17058375
13, 6, 24.7657, 7.22191, 31.98761, 3.53654, 1.27079, 4.80733, 0.9749398333333333, 6.6322525, 2.17352875
13, 7, 24.6996, 7.05229, 31.75189, 3.62684, 1.26648, 4.89332, 0.9690927142857142, 6.71429, 2.14801625
13, 8, 24.4009, 7.08463, 31.48553, 3.5104, 1.2926, 4.803, 0.97367425, 6.5605125, 2.17817875
13, 9, 24.2387, 7.03479, 31.273490000000002, 3.64367, 1.3442, 4.98787, 0.97036, 6.6735075, 2.22354875
13, 10, 24.135, 6.9388, 31.073800000000002, 3.62245, 1.29824, 4.9206900000000005, 0.9744769, 6.639325, 2.16559
13, 11, 23.9595, 6.89638, 30.85588, 3.77692, 1.34371, 5.12063, 0.9749884545454546, 6.771857499999999, 2.2057575
13, 12, 23.6571, 6.77972, 30.43682, 3.69026, 1.28967, 4.9799299999999995, 0.9767131666666667, 6.6473975, 2.1371350000000002
13, 13, 23.4156, 6.67947, 30.09507, 3.80999, 1.3063, 5.11629, 0.969606923076923, 6.736940000000001, 2.14123375
13, 14, 23.2213, 6.61904, 29.840339999999998, 3.84178, 1.28335, 5.12513, 0.9780837142857143, 6.7444425, 2.11073
13, 15, 23.1478, 6.59732, 29.74512, 3.91988, 1.35524, 5.27512, 0.9710896666666666, 6.813355, 2.1799049999999998
13, 16, 22.9259, 6.56844, 29.494339999999998, 3.898, 1.35722, 5.2552200000000004, 0.978580125, 6.7637374999999995, 2.178275

14, 1, 26.2145, 7.54784, 33.76234, 2.74897, 0.620156, 3.369126, 1.0, 6.0257825, 1.563636
14, 2, 25.2725, 7.32532, 32.59782, 2.91273, 0.854193, 3.766923, 0.9933085, 6.0717925, 1.769858
14, 3, 25.2086, 7.27475, 32.48335, 3.79781, 1.21623, 5.01404, 0.9860236666666666, 6.948885000000001, 2.12557375
14, 4, 25.1037, 7.20875, 32.31245, 3.36454, 1.17336, 4.5379, 0.97863125, 6.5025025, 2.07445375
14, 5, 25.0648, 7.23521, 32.30001, 3.73526, 1.28466, 5.01992, 0.9775351999999999, 6.86836, 2.18906125
14, 6, 24.5036, 7.16469, 31.66829, 3.56214, 1.29435, 4.85649, 0.9740963333333333, 6.62509, 2.1899362499999997
14, 7, 24.5455, 7.0284, 31.573900000000002, 3.67466, 1.29306, 4.96772, 0.9714214285714285, 6.7428475, 2.1716100000000003
14, 8, 24.1099, 6.95957, 31.06947, 3.63243, 1.30939, 4.94182, 0.975030625, 6.6461675, 2.17933625
14, 9, 23.8836, 6.91497, 30.79857, 3.78753, 1.41113, 5.19866, 0.971462888888889, 6.7729800000000004, 2.27550125
14, 10, 23.6924, 6.78933, 30.48173, 3.77811, 1.34201, 5.12012, 0.9758823, 6.73966, 2.19067625
14, 11, 23.5281, 6.73152, 30.259619999999998, 3.86055, 1.36006, 5.22061, 0.975261, 6.801562499999999, 2.2015000000000002
14, 12, 23.2143, 6.65625, 29.87055, 3.80254, 1.32704, 5.12958, 0.9763229999999999, 6.7043275, 2.15907125
14, 13, 22.9863, 6.55317, 29.53947, 3.94808, 1.34825, 5.29633, 0.9686966923076923, 6.8213675, 2.16739625
14, 14, 22.8632, 6.47565, 29.33885, 3.91051, 1.31614, 5.22665, 0.9768439999999999, 6.768409999999999, 2.12559625
14, 15, 22.9424, 6.4753, 29.4177, 4.01227, 1.40407, 5.41634, 0.9700792, 6.88007, 2.2134825
14, 16, 22.7645, 6.43213, 29.196630000000003, 4.01119, 1.38053, 5.39172, 0.9771114375, 6.856752500000001, 2.18454625

